LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-71.3012252,42.9723162,0035,NATHANIEL WAY,,MANCHESTER,,NH,03109,000005000104000018,65864566ec25e84d
-71.3010952,42.971805,0027,NATHANIEL WAY,,AUBURN,,NH,03032,000005000104000019,09b45f8b2cb871ae
-71.3015784,42.9710329,0013,NATHANIEL WAY,,AUBURN,,NH,03032,000005000104000020,50b1dc3156fed6de
-71.2996899,42.9762439,0092,NATHANIEL WAY,,AUBURN,,NH,03032,000005000104000010,2fbbf27eb62298c9
-71.2994186,42.9741369,0064,NATHANIEL WAY,,AUBURN,,NH,03032,000005000104000005,898ee22562fc2919
-71.3004492,42.9753094,0077,NATHANIEL WAY,,MANCHESTER,,NH,03109,000005000104000014,6bcc797d07d77300
-71.3025012,42.9828322,0041,LILAK DRIVE,,AUBURN,,NH,03032,000008000060000006,2337d6f02f0970ee
-71.3034276,42.9829021,0031,LILAK DRIVE,,AUBURN,,NH,03032,000008000060000007,a9132f1d1c15a240
-71.3041751,42.9832607,0023,LILAK DRIVE,,AUBURN,,NH,03032,000008000060000008,b63f6d0926bb4916
-71.3052247,42.9836732,0013,LILAK DRIVE,,AUBURN,,NH,03032,000008000060000009,b8314c2094b0681e
-71.3057648,42.9830559,0006,LILAK DRIVE,,AUBURN,,NH,03032,000008000060000001,42cd6c475fde676d
-71.3049412,42.9823481,0026,LILAK DRIVE,,AUBURN,,NH,03032,000008000060000002,e7670a6c70366ca8
-71.3042404,42.9818619,0038,LILAK DRIVE,,AUBURN,,NH,03032,000008000060000003,ee80d767c74569da
-71.3032981,42.9817163,0044,LILAK DRIVE,,AUBURN,,NH,03032,000008000060000004,b40263863322756f
-71.3022954,42.9815114,0052,LILAK DRIVE,,AUBURN,,NH,03032,000008000060000005,1722885a2cebdf12
-71.3073327,42.9839232,0007,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000001,87e5ebf04efc028b
-71.3077409,42.9846386,0011,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000002,f3dad16b8591f032
-71.3074194,42.9824276,0471,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000059000000,3c89f1c41ed0855d
-71.3072398,42.9820222,0477,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000058000001,0263e52403d5283a
-71.3078048,42.9830868,0463,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000064000000,6d86ac631dfcb972
-71.3071142,42.9834867,0027,GARDNER ROAD,,AUBURN,,NH,03032,000008000064000001,b75f200be74e3c2e
-71.3063277,42.9826246,0024,GARDNER ROAD,,AUBURN,,NH,03032,000008000058000002,67496546102a0d92
-71.3293845,42.9828091,0391,CHESTER ROAD,,AUBURN,,NH,03032,000008000001000000,663e33520a615cef
-71.3105714,42.9827667,0436,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000054000000,3cb12c1c29f8bb11
-71.3095016,42.9814883,0460,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000055000000,cb6251a095e10693
-71.3093055,42.9805396,,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000055000001,0c9d20f24102f8f1
-71.3096033,42.980034,0510,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000055000002,aa5708c3d21f9fb3
-71.3044909,42.9842736,0047,GARDNER ROAD,,AUBURN,,NH,03032,000008000063000000,5240e25dc19f31db
-71.3044279,42.9848797,0015,PRESTON WAY,,AUBURN,,NH,03032,000008000063000001,0ae05d7aa3b8d661
-71.3019055,42.983798,0008,PRESTON WAY,,AUBURN,,NH,03032,000008000063000009,63b2161ecdca5702
-71.3084867,42.983924,0449,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000065000000,25d9b8d642d15b53
-71.3059087,42.9813428,0016,GARDNER ROAD,,AUBURN,,NH,03032,000008000058000003,31ea10092aef8e2b
-71.3046774,42.9808392,0483,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000058000000,5af092a4f9799d3b
-71.3074148,42.9804631,0495,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000057000000,0c947a59fa3ae29e
-71.3071803,42.9797099,0515,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000056000000,780a5c8cb61fe8be
-71.3095819,42.9839101,0448,BUNKER HILL ROAD,,AUBURN,,NH,03032,000008000053000001,eb22af57bad95b64
-71.3056845,42.9844716,0037,GARDNER ROAD,,AUBURN,,NH,03032,000008000069000000,181d685269756987
-71.3010926,42.9804973,0054,LILAK DRIVE,,AUBURN,,NH,03032,000008000060000000,f6effb3fe0a4cc1f
-71.2998454,42.9818607,0053,LILAK DRIVE,,AUBURN,,NH,03032,000008000061000000,3d8e5b8e00cfdc19
-71.3163576,42.9815622,0052,DONALD DRIVE,,AUBURN,,NH,03032,0000080000480001-3,2f52239f893019a8
-71.3127421,42.9845838,0023,DONALD DRIVE,,AUBURN,,NH,03032,0000080000480001-7,52d635007ec3825a
-71.3137075,42.9843921,0076,DONALD DRIVE,,AUBURN,,NH,03032,0000080000480001-6,5a0e849b80098bc7
-71.3135142,42.9832965,0072,DONALD DRIVE,,AUBURN,,NH,03032,0000080000480001-5,395ab13d2b40ec8b
-71.315081,42.9817723,0062,DONALD DRIVE,,AUBURN,,NH,03032,0000080000480001-4,57fe8cea08886c1a
-71.3288335,42.9835788,0162,LOVERS LANE,,MANCHESTER,,NH,03109,000008000001000002,2372f4e87c577477
-71.3301289,42.9835359,0381,CHESTER ROAD,,AUBURN,,NH,03032,000008000001000001,4cf3df14fda7b068
-71.3412614,42.9660786,0268,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000015000001000000,ddf9acb2071feda7
-71.3420621,42.9661693,0145,RATTLESNAKE HILL RD,,AUBURN,,NH,03032,000015000001000001,bf50f9d2d4bd1ce2
-71.3390459,42.9761123,0040,SPOFFORD ROAD,,AUBURN,,NH,03032,000016000016000000,9c1ef62faddc9c5c
-71.337233,42.9773047,0036,PEACHTREE ROAD,,AUBURN,,NH,03032,000016000016000001,8282508c611daa2e
-71.3381162,42.9748077,0022,SPOFFORD ROAD,,AUBURN,,NH,03032,000016000013000000,c50a87af39e6e17d
-71.3372818,42.9741543,0014,SPOFFORD ROAD,,AUBURN,,NH,03032,000016000015000000,719ca47d8564e0a5
-71.3376549,42.9745889,0020,SPOFFORD ROAD,,AUBURN,,NH,03032,000016000014000000,cea3c729708e4a23
-71.3370168,42.9753682,,PEACHTREE ROAD,,MANCHESTER,,NH,03101,000016000011000000,d6d8059a9badba43
-71.3366595,42.9741912,0006,SPOFFORD ROAD,,GILMANTON IRON WORKS,,NH,03837,000016000001000000,55b2d5f54d986694
-71.3359824,42.974861,0132,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000016000003000000,9ecbc400b23c5d6e
-71.3366118,42.9760087,0045,PEACHTREE ROAD,,AUBURN,,NH,03032,000016000004000001,81174bbf1161cdd3
-71.3355902,42.9757942,0114,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000016000004000000,e84e83f0966106e3
-71.3360754,42.9768434,0035,PEACHTREE ROAD,,AUBURN,,NH,03032,000016000010000000,d51371e77517c0ec
-71.3356494,42.97731,0027,PEACHTREE ROAD,,AUBURN,,NH,03032,000016000009000000,acdc128b1386922c
-71.335033,42.9761463,0106,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000016000005000000,fd620018913b779a
-71.3348425,42.9765126,0100,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000016000006000000,6dc59acbc9f8af06
-71.3345898,42.9768154,0096,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000016000007000000,e1320d4bfc28c776
-71.3343368,42.9771161,0092,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000016000008000000,f09c4de64bc18ec0
-71.3409741,42.9802279,0244,APPLETREE ROAD,,AUBURN,,NH,03032,000017000009000000,3af5d3b6c98edadd
-71.3399247,42.9816803,0047,APPLETREE ROAD,,AUBURN,,NH,03032,000017000002000000,2d1c20e342812566
-71.34407,42.9837029,0101,APPLETREE ROAD,,AUBURN,,NH,03032,000017000041000000,4aa1535829e8803e
-71.3455257,42.9843188,0121,APPLETREE ROAD,,AUBURN,,NH,03032,000017000044000000,f964b58f0033d79b
-71.3473436,42.984893,0140,APPLETREE ROAD,,AUBURN,,NH,03032,000017000068000000,347342c3e8afe1df
-71.3434547,42.9829703,0030,OAKTREE ROAD,,AUBURN,,NH,03032,000017000029000000,4712fa0efba7efaf
-71.3440715,42.9825957,0017,HICKORYTREE ROAD,,AUBURN,,NH,03032,000017000028000000,8e436fa1fa56a406
-71.3443495,42.9822409,0195,APPLETREE ROAD,,AUBURN,,NH,03032,000017000017000000,1e993650d823e743
-71.3453193,42.9837569,0058,OAKTREE ROAD,,AUBURN,,NH,03032,000017000048000000,0c8f3150cc9a52b8
-71.3467143,42.9836849,0159,APPLETREE ROAD,,AUBURN,,NH,03032,000017000055000000,bf68bb49aea1ec2b
-71.3474424,42.9829298,0168,APPLETREE ROAD,,LOUDON,,NH,03307,000017000064000000,7623f98d5a840369
-71.3475071,42.9834461,0158,APPLETREE ROAD,,MANCHESTER,,NH,03104,000017000065000000,4950ba0451920dec
-71.3474527,42.9838637,0156,APPLETREE ROAD,,AUBURN,,NH,03032,000017000066000000,f0fd14dc0e060b8f
-71.3463484,42.9830797,0175,APPLETREE ROAD,,AUBURN,,NH,03032,000017000056000000,dcb6960b546b4d13
-71.3464435,42.9842226,0147,APPLETREE ROAD,,AUBURN,,NH,03032,000017000046000000,40c1e2001e28c541
-71.3463376,42.9846426,0145,APPLETREE ROAD,,AUBURN,,NH,03032,000017000045000000,eab9be1bcfdee980
-71.3461778,42.9834864,0059,OAKTREE ROAD,,AUBURN,,NH,03032,000017000054000000,10d1ba07a5281fdb
-71.3458052,42.9839621,0064,OAKTREE ROAD,,AUBURN,,NH,03032,000017000047000000,8e52a62190f8311b
-71.3461153,42.9823427,0180,APPLETREE ROAD,,AUBURN,,NH,03032,000017000063000000,24bca38ff60a2615
-71.3453457,42.9828977,0183,APPLETREE ROAD,,AUBURN,,NH,03032,000017000058000000,eba41d7700658ae0
-71.3456919,42.9832812,0057,OAKTREE ROAD,,AUBURN,,NH,03032,000017000053000000,cd90b5cbb81638ae
-71.3446942,42.9837311,0109,APPLETREE ROAD,,AUBURN,,NH,03032,000017000042000000,02efd51821c644d2
-71.3424079,42.9814198,0223,APPLETREE ROAD,,AUBURN,,NH,03032,000017000021000000,41f5ab9ebf52298e
-71.3436731,42.9813333,0212,APPLETREE ROAD,,AUBURN,,NH,03032,000017000014000000,156c77da63e6f2ca
-71.3444478,42.981653,0200,APPLETREE ROAD,,AUBURN,,NH,03032,000017000016000000,e91b00b1895e7342
-71.3437259,42.9822137,,APPLETREE ROAD,,AUBURN,,NH,03032,000017000018000000,89ef45b6079588d7
-71.3431506,42.9811167,0222,APPLETREE ROAD,,AUBURN,,NH,03032,000017000013000000,282f547c0ecb6232
-71.3429626,42.9818123,0017,OAKTREE ROAD,,AUBURN,,NH,03032,000017000019000000,84894798c4b68772
-71.3431002,42.9821869,0025,OAKTREE ROAD,,AUBURN,,NH,03032,000017000026000000,9ea67a21b6a9cc6f
-71.3419225,42.9812162,0024,PINETREE ROAD,,AUBURN,,NH,03032,000017000022000000,3e10ba99851d33e9
-71.3415166,42.9804428,0240,APPLETREE ROAD,,AUBURN,,NH,03032,000017000010000000,57ce2d2c220b5fdd
-71.3411758,42.9810091,,APPLETREE ROAD,,DRACUT,,MA,01826,000017000005000000,f3e361a3c4e28f13
-71.3418872,42.9816741,0020,PINETREE ROAD,,AUBURN,,NH,03032,000017000023000000,a474df556da019f1
-71.3413444,42.9822334,0063,APPLETREE ROAD,,AUBURN,,NH,03032,000017000033000000,c947345322a2eb39
-71.3406069,42.9817025,0011,PINETREE ROAD,,AUBURN,,NH,03032,000017000003000000,81b5c5de6d228d1d
-71.3430292,42.9838985,0096,APPLETREE ROAD,,AUBURN,,NH,03032,000017000078000000,a5d9478dcccd163e
-71.343176,42.9833261,0089,APPLETREE ROAD,,AUBURN,,NH,03032,000017000040000000,9db4c1ca547ae2ee
-71.3410107,42.983029,0068,APPLETREE ROAD,,AUBURN,,NH,03032,000017000082000000,e41a4570ce28f5d4
-71.3424481,42.9830194,0083,APPLETREE ROAD,,AUBURN,,NH,03032,000017000038000000,6673c6e0208cad1c
-71.3424069,42.9836324,0084,APPLETREE ROAD,,WEST TOPSHAM,,VT,05086,000017000079000000,5bc24ae05fdd6bb2
-71.3417192,42.9827116,0069,APPLETREE ROAD,,AUBURN,,NH,03032,000017000036000000,244612bf9c6354e4
-71.341658,42.9833101,0070,APPLETREE ROAD,,AUBURN,,NH,03032,000017000081000000,78415edcf4edd5a5
-71.3404892,42.9827931,0066,APPLETREE ROAD,,AUBURN,,NH,03032,000017000083000000,9cd1018015b533b6
-71.3400488,42.9825279,,PINETREE ROAD,,AUBURN,,NH,03032,000017000084000000,8a12279eeae69806
-71.3394533,42.9814778,0041,APPLETREE ROAD,,AUBURN,,NH,03032,000017000001000000,1c2e519d96e82d37
-71.3404496,42.9800202,0252,APPLETREE ROAD,,AUBURN,,NH,03032,000017000008000000,66eb47acf06e4b7f
-71.3401678,42.9808669,0013,APPLETREE ROAD,,AUBURN,,NH,03032,000017000006000000,c42387455840eb4b
-71.3389569,42.9820598,0044,APPLETREE ROAD,,AUBURN,,NH,03032,000017000086000000,1630cfd00e07b900
-71.3403198,42.9835891,0037,LAKEVIEW WAY,,AUBURN,,NH,03032,000017000088000000,334fa3ba6467084e
-71.338898,42.9829255,0047,LAKEVIEW WAY,,GILFORD,,NH,03249,000017000087000000,688926b3313d8137
-71.3363614,42.980082,0089,HUNTING ROAD,,AUBURN,,NH,03032,000018000020000000,5dec243d1795922d
-71.3374927,42.9785988,0117,HUNTING ROAD,,AUBURN,,NH,03032,000018000017000000,df8b64625f8514e7
-71.3377931,42.9782635,0125,HUNTING ROAD,,AUBURN,,NH,03032,000018000018000000,a445c23ccf7802d1
-71.3382575,42.9777805,0131,HUNTING ROAD,,AUBURN,,NH,03032,000018000019000000,6071f05e80c3e4a7
-71.3393693,42.9802474,0261,APPLETREE ROAD,,AUBURN,,NH,03032,000018000046000000,8c449053d73a2748
-71.339008,42.9805979,0275,APPLETREE ROAD,,AUBURN,,NH,03032,000018000047000000,f34f5ee45c7ec54b
-71.3384202,42.9796248,0272,APPLETREE ROAD,,AUBURN,,NH,03032,000018000043000000,06d0959eab3d3b03
-71.3372388,42.978951,0115,HUNTING ROAD,,AUBURN,,NH,03032,000018000016000000,0ebd78bf6ef0c846
-71.3378134,42.979889,0007,APPLETREE ROAD,,AUBURN,,NH,03032,000018000042000000,feea5466f35e2cfb
-71.3373793,42.9803803,0096,HUNTING ROAD,,AUBURN,,NH,03032,000018000053000000,7010ee5d1f5f24fe
-71.3370921,42.9795603,0105,HUNTING ROAD,,AUBURN,,NH,03032,000018000015000000,204cbc043c322643
-71.3368264,42.9777877,0026,PEACHTREE ROAD,,AUBURN,,NH,03032,000018000009000000,381387c441035028
-71.3349404,42.9785417,0027,SUN VALLEY ROAD,,AUBURN,,NH,03032,000018000005000000,9a229a2335ac4c59
-71.3365577,42.9781068,0018,PEACHTREE ROAD,,AUBURN,,NH,03032,000018000010000000,f111f36795691e5c
-71.3362824,42.978421,0016,PEACHTREE ROAD,,AUBURN,,NH,03032,000018000011000000,055eb605dccc2259
-71.3355941,42.9788148,0010,PEACHTREE ROAD,,AUBURN,,NH,03032,000018000012000000,cf9cbe2dc89ef109
-71.3352469,42.9777843,,PEACHTREE ROAD,,AUBURN,,NH,03032,000018000006000000,9c4292ad32875439
-71.3339506,42.9775755,0078,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000018000002000000,f341f1c3b5dda89c
-71.3344387,42.9783033,0019,SUN VALLEY ROAD,,AUBURN,,NH,03032,000018000004000000,48112b04f65942c9
-71.3335433,42.9780622,0005,SUN VALLEY ROAD,,AUBURN,,NH,03032,000018000003000000,3c510192bd63e39c
-71.333013,42.9784682,0010,SUN VALLEY ROAD,,AUBURN,,NH,03032,000018000027000000,e0c55dde47fc1d4a
-71.338664,42.9811641,,SUN VALLEY PARK,,AUBURN,,NH,03032,000018000048000000,794281defaac40e4
-71.3372471,42.980907,0020,APPLETREE ROAD,,AUBURN,,NH,03032,000018000052000000,506737552aca1b81
-71.3357998,42.9807448,0083,HUNTING ROAD,,AUBURN,,NH,03032,000018000041000000,73841136ef276c95
-71.3367025,42.9817814,0080,HUNTING ROAD,,AUBURN,,NH,03032,000018000054000002,9db3f5a9c13e6c37
-71.336017,42.9824065,0068,HUNTING ROAD,,AUBURN,,NH,03032,000018000054000001,49c4f25c5bdfa969
-71.3349301,42.9817118,0053,HUNTING ROAD,,AUBURN,,NH,03032,000018000040000000,22211ea6c9a5c68e
-71.3331355,42.980743,0027,HUNTING ROAD,,AUBURN,,NH,03032,000018000036000000,dab87e7db7ef7567
-71.3349157,42.9799664,0034,SUN VALLEY ROAD,,AUBURN,,NH,03032,000018000022000000,62cb03909501acff
-71.3353352,42.9801789,0038,SUN VALLEY ROAD,,AUBURN,,NH,03032,000018000021000000,90eb39db5291dcc3
-71.3345132,42.9797703,0028,SUN VALLEY ROAD,,AUBURN,,NH,03032,000018000023000000,636132ee624c246e
-71.3339448,42.9811351,0039,HUNTING ROAD,,AUBURN,,NH,03032,000018000038000000,517bde0394378b93
-71.3343641,42.9813375,0043,HUNTING ROAD,,BOSCAWEN,,NH,03303,000018000039000000,b2c38e31ca1098ba
-71.3335425,42.9809362,0029,HUNTING ROAD,,AUBURN,,NH,03032,000018000037000000,1830d50ed2a54787
-71.3337164,42.9793787,0018,SUN VALLEY ROAD,,AUBURN,,NH,03032,000018000024000000,1af2b06ec3ba08b6
-71.33198,42.979618,0052,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000018000030000000,75db6aaefc4f0d69
-71.332548,42.978978,0058,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000018000029000000,50a31cb63aad74bf
-71.3323364,42.9803578,0017,HUNTING ROAD,,AUBURN,,NH,03032,000018000034000000,333ea898538cc557
-71.3327283,42.9805497,0021,HUNTING ROAD,,AUBURN,,NH,03032,000018000035000000,29b4a82df129d454
-71.3315562,42.9800971,0040,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000018000032000000,48cc06ffb08fa9d5
-71.3312798,42.9804301,0030,WILSON'S CROSSING RD,,AUBURN,,NH,03032,000018000033000000,f1a0ab04ff5af6ea
-71.3378688,42.9816086,0036,APPLETREE ROAD,,AUBURN,,NH,03032,000018000050000000,f309fa8a91fec687
-71.3378298,42.9827512,0027,LAKEVIEW WAY,,AUBURN,,NH,03032,000018000054000006,6a0c6c9df8568321
-71.3371824,42.9825702,0015,LAKEVIEW WAY,,AUBURN,,NH,03032,000018000054000004,0dad68a2561e742a
-71.3308941,42.9825825,0390,CHESTER ROAD,,AUBURN,,NH,03032,000020000012000000,c9ef979907c1f7d1
-71.3353552,42.9833082,0008,LAKEVIEW WAY,,AUBURN,,NH,03032,000020000024000000,5a86564862397292
-71.3344972,42.982945,0056,HUNTING ROAD,,AUBURN,,NH,03032,000020000001000000,fd450b8fd1af0489
-71.3325197,42.9820204,0030,HUNTING ROAD,,WINDHAM,,NH,03087,000020000007000000,f29a922313aa4607
-71.3315515,42.981548,0016,HUNTING ROAD,,AUBURN,,NH,03032,000020000009000000,aeb0daaadf42b5b9
-71.3319359,42.9817352,0022,HUNTING ROAD,,AUBURN,,NH,03032,000020000008000000,466ea96c4e4c678e
-71.3309298,42.9810916,0006,HUNTING ROAD,,AUBURN,,NH,03032,000020000011000000,9ad91343c1ea0593
-71.3303022,42.9817946,0004,WILSON'S CROSSING RD,,AUBURN,,NH,03032,00002000001100000A,4e1c006c43c85f37
-71.3328757,42.9838027,0364,CHESTER ROAD,,AUBURN,,NH,03032,000020000018000000,12a83d2e7decbc86
-71.3312258,42.9830364,0388,CHESTER ROAD,,AUBURN,,NH,03032,000020000014000000,7828f4d1a9462fd2
-71.3319111,42.9839294,0368,CHESTER ROAD,,AUBURN,,NH,03032,000020000017000000,71c3b94c8a8d5873
-71.3314521,42.9833371,0380,CHESTER ROAD,,AUBURN,,NH,03032,000020000015000000,5bb29baad41ed5bb
-71.331677,42.9836356,0378,CHESTER ROAD,,AUBURN,,NH,03032,000020000016000000,aadb462dcdf28c22
-71.3363044,42.983708,0016,LAKEVIEW WAY,,AUBURN,,NH,03032,000020000025000000,3af480b25a5179b3
-71.3372365,42.9839601,0020,LAKEVIEW WAY,,AUBURN,,NH,03032,000020000026000000,d848c3bb6a9b41a7
-71.3380411,42.9841535,0030,LAKEVIEW WAY,,AUBURN,,NH,03032,000020000027000000,8fec34c20c275503
-71.3638515,42.984463,0026,AUDUBON WAY,,CONCORD,,NH,03301,000004000005000000,1a02c35f0a088f98
-71.3612641,42.986474,,LONDONDERRY TURNPIKE,,MANCHESTER,,NH,03103,000004000001000000,ef6d5f1776b92cab
-71.3674996,42.9853534,0055,AUDUBON WAY,,AUBURN,,NH,03032,000004000002000004,01c1a78b3d103130
-71.3654422,42.9866839,0072,AUDUBON WAY,,BEDFORD,,NH,03110,000004000004000000,3de36bb3d881a638
-71.3652618,42.9884057,,AUDUBON WAY,,CONCORD,,NH,03301,000004000005000001,c4bceefeab39b7fd
-71.3846077,42.9956617,0108,LONDONDERRY TURNPIKE,,AUBURN,,NH,03032,000006000014000000,3d228835afe69f59
-71.3828797,42.9942199,0132,LONDONDERRY TURNPIKE,,AUBURN,,NH,03032,000006000010000000,a8c6b45028a2d789
-71.3810201,42.9935787,0146,LONDONDERRY TURNPIKE,,AUBURN,,NH,03032,000006000007000000,3204b7ab4c40f558
-71.3829164,42.9914573,,LONDONDERRY TURNPIKE,,MANCHESTER,,NH,03103,000006000001000000,9ab8d95ed3f05cea
-71.3796365,42.996162,0057,LONDONDERRY TURNPIKE,,MANCHESTER,,NH,03103,000006000017000000,7adfdd7d9f554dc9
-71.3858327,42.9916478,0082,DESCHENES ROAD,,MANCHESTER,,NH,03103,000006000002000000,c1c5c0df149ddc70
-71.3858435,42.992288,0052,DESCHENES ROAD,,AUBURN,,NH,03032,000006000003000000,c0ff0d95e763eb3e
-71.3853644,42.9923721,,DESCHENES ROAD,,AUBURN,,NH,03032,000006000003000001,5989e6eb1f44e2ed
-71.3799679,42.9920504,0186,LONDONDERRY TURNPIKE,,MANCHESTER,,NH,03103,000006000004000000,26538c8afd9726fe
-71.3802738,42.9926545,0180,LONDONDERRY TURNPIKE,,AUBURN,,NH,03032,000006000005000000,aba9e692413f6114
-71.3793599,42.993423,0169,LONDONDERRY TURNPIKE,,AUBURN,,NH,03032,000006000006000000,27c89410982e9dcb
-71.3790443,42.9939753,0161,LONDONDERRY TURNPIKE,,AUBURN,,NH,03032,000006000008000000,5d132b0ab96830f3
-71.3805475,42.9947724,0149,LONDONDERRY TURNPIKE,,AUBURN,,NH,03032,000006000009000000,4adbc35bf5bf4d91
-71.3814028,42.9954243,0137,LONDONDERRY TURNPIKE,,AUBURN,,NH,03032,000006000011000000,f837553503b36158
-71.3817112,42.9956611,0131,LONDONDERRY TURNPIKE,,AUBURN,,NH,03032,000006000012000000,f5af1baa8509244a
-71.3822276,42.9960003,0127,LONDONDERRY TURNPIKE,,AUBURN,,NH,03032,000006000013000000,d42586888327c0a9
-71.3826366,42.9964134,0121,LONDONDERRY TURNPIKE,,AUBURN,,NH,03032,000006000015000000,fff9df7a2572ea06
-71.3831801,42.9967872,0117,LONDONDERRY TURNPIKE,,AUBURN,,NH,03032,000006000016000000,cb54d2e071de021d
-71.383987,42.995341,0122,LONDONDERRY TURNPIKE,,AUBURN,,NH,03032,000006000014000001,4afce5f1769f21ff
-71.3660961,42.9945438,OFF,AUDUBON WAY,,AUBURN,,NH,03032,000004000005000003,cd078cc491f5b9f5
-71.3422775,43.0015645,0065,CHESTER ROAD,,AUBURN,,NH,03032,000007000009000000,390849b9cfdf4941
-71.3512151,43.0053173,0015,GRIFFIN MILL ROAD,,AUBURN,,NH,03032,000007000029000001,980153bca022d2d3
-71.3506684,43.0063005,0014,GRIFFIN MILL ROAD,,AUBURN,,NH,03032,000007000029000000,a6d13bb63fdc6bd0
-71.3338138,42.9979607,0095,BUNKER HILL ROAD,,AUBURN,,NH,03032,000007000013000000,023b5e6cc0a90c7c
-71.3357456,42.9972429,0063,BUNKER HILL ROAD,,AUBURN,,NH,03032,000007000013000004,50225034c7a13710
-71.3359271,42.9964219,0079,BUNKER HILL ROAD,,AUBURN,,NH,03032,000007000013000002,f170a674a17075f9
-71.3373633,42.9961783,0055,BUNKER HILL ROAD,,AUBURN,,NH,03032,000007000013000005,e790fe901e9ccabe
-71.3335103,42.9957338,0111,BUNKER HILL ROAD,,AUBURN,,NH,03032,000007000013000001,b90fe1e96071aa07
-71.3342289,42.9951869,0107,BUNKER HILL ROAD,,AUBURN,,NH,03032,000007000015000000,2348355c28aeb6da
-71.3354154,42.9956527,0089,BUNKER HILL ROAD,,AUBURN,,NH,03032,000007000014000000,2a9e6335af403dac
-71.3561179,43.0071166,0124,MANCHESTER ROAD,,AUBURN,,NH,03032,000007000022000000,63bba8e52d302270
-71.3352647,42.9872254,0311,CHESTER ROAD,,AUBURN,,NH,03032,000007000018000001,47dd6af41d203f7e
-71.3390938,42.9954964,0044,BUNKER HILL ROAD,,AUBURN,,NH,03032,000007000016000002,15ead73cb99f8f12
-71.3397964,42.9957044,0040,BUNKER HILL ROAD,,AUBURN,,NH,03032,000007000016000006,e9cfdfb3e04d6e71
-71.3353865,43.0042929,0156,EATON HILL ROAD,,AUBURN,,NH,03032,000007000008000001,3a117ab9c1881a8b
-71.3420043,43.0056577,0114,RAYMOND ROAD,,AUBURN,,NH,03032,000007000006000000,a4203ee84916ba72
-71.3393437,43.0051003,0106,EATON HILL ROAD,,AUBURN,,NH,03032,000007000008000002,cf4f64e695f247af
-71.3371471,42.9979464,0045,BUNKER HILL ROAD,,AUBURN,,NH,03032,000007000012000000,515df9c9494f65d5
-71.3334777,43.0037404,0182,EATON HILL ROAD,,AUBURN,,NH,03032,000007000004000000,1e47528b6f258006
-71.3408021,42.9959377,0034,BUNKER HILL ROAD,,AUBURN,,NH,03032,000007000016000001,df60258d9fc89584
-71.3400982,43.0042572,0088,RAYMOND ROAD,,AUBURN,,NH,03032,000007000008000000,cfbbc645e5b8dc73
-71.3463401,43.0012819,,CHESTER ROAD,,MANCHESTER,,NH,03103,000007000019000000,e83566875d650bf9
-71.3552232,43.0055244,,MANCHESTER ROAD,,MANCHESTER,,NH,03103,000007000023000000,b26c2d819ae53f45
-71.331037,43.000752,0216,EATON HILL ROAD,,AUBURN,,NH,03032,000007000001000000,04e845ff66c8da3d
-71.3312453,43.001792,0202,EATON HILL ROAD,,AUBURN,,NH,03032,000007000001000001,d20c2773060d6958
-71.33008,43.0029732,0212,EATON HILL ROAD,,AUBURN,,NH,03032,000007000001000002,9f5206ed9112c7db
-71.3318874,43.0016659,0198,EATON HILL ROAD,,AUBURN,,NH,03032,000007000002000000,a073c9c0990ad348
-71.3344359,43.0040728,0162,EATON HILL ROAD,,AUBURN,,NH,03032,000007000005000000,af6c981af3d6dce2
